time,cpu %,memory %
2024-06-14 16:25:03,0.00,0.09
2024-06-14 16:25:07,0.00,0.09
2024-06-14 16:25:11,0.00,0.09
2024-06-14 16:25:15,0.00,0.09
2024-06-14 16:25:19,0.00,0.09
2024-06-14 16:25:23,0.00,0.09
2024-06-14 16:25:27,0.00,0.09
2024-06-14 16:25:31,0.00,0.09
2024-06-14 16:25:35,0.00,0.09
2024-06-14 16:25:39,0.00,0.09
2024-06-14 16:25:43,0.00,0.09
2024-06-14 16:25:47,0.00,0.09
2024-06-14 16:25:51,0.00,0.09
2024-06-14 16:25:55,0.00,0.09
2024-06-14 16:25:59,0.00,0.09
2024-06-14 16:26:03,0.00,0.09
2024-06-14 16:26:07,0.00,0.09
2024-06-14 16:26:11,85.06,0.10
2024-06-14 16:26:15,89.63,0.10
2024-06-14 16:26:19,101.74,0.10
2024-06-14 16:26:24,102.22,0.10
2024-06-14 16:26:28,111.05,0.10
2024-06-14 16:26:32,100.63,0.09
2024-06-14 16:26:36,99.35,0.09
2024-06-14 16:26:40,116.70,0.10
2024-06-14 16:26:44,105.26,0.11
2024-06-14 16:26:48,96.99,0.09
2024-06-14 16:26:52,104.06,0.10
2024-06-14 16:26:56,98.02,0.10
2024-06-14 16:27:00,94.04,0.10
2024-06-14 16:27:04,93.16,0.10
2024-06-14 16:27:08,104.99,0.10
2024-06-14 16:27:12,0.00,0.10
2024-06-14 16:27:16,0.00,0.10
2024-06-14 16:27:20,0.00,0.10
2024-06-14 16:27:24,92.28,0.10
2024-06-14 16:27:28,106.90,0.09
2024-06-14 16:27:32,91.64,0.10
2024-06-14 16:27:36,88.98,0.09
2024-06-14 16:27:40,88.69,0.11
2024-06-14 16:27:44,91.00,0.10
2024-06-14 16:27:48,89.84,0.10
2024-06-14 16:27:52,96.29,0.11
2024-06-14 16:27:56,96.17,0.10
2024-06-14 16:28:00,79.40,0.10
2024-06-14 16:28:04,79.43,0.10
2024-06-14 16:28:08,54.11,0.10
2024-06-14 16:28:12,93.40,0.10
2024-06-14 16:28:16,81.74,0.10
2024-06-14 16:28:20,37.36,0.09
2024-06-14 16:28:24,0.00,0.09
2024-06-14 16:28:28,0.00,0.09
2024-06-14 16:28:32,0.00,0.09
2024-06-14 16:28:36,0.00,0.09
2024-06-14 16:28:40,0.00,0.09
2024-06-14 16:28:45,0.00,0.09
2024-06-14 16:28:49,0.00,0.09
2024-06-14 16:28:53,0.00,0.09
2024-06-14 16:28:57,0.00,0.09
2024-06-14 16:29:01,0.00,0.09
2024-06-14 16:29:05,0.00,0.09
2024-06-14 16:29:09,0.00,0.09
2024-06-14 16:29:13,0.00,0.09
2024-06-14 16:29:17,0.00,0.09
2024-06-14 16:29:21,0.01,0.09
2024-06-14 16:29:25,0.00,0.10
2024-06-14 16:29:29,0.00,0.09
2024-06-14 16:29:33,0.00,0.10
2024-06-14 16:29:37,0.00,0.10
2024-06-14 16:29:41,0.00,0.10
2024-06-14 16:29:45,0.00,0.09
2024-06-14 16:29:49,0.00,0.09
2024-06-14 16:29:53,84.27,0.10
2024-06-14 16:29:57,98.05,0.11
2024-06-14 16:30:01,116.43,0.10
2024-06-14 16:30:05,0.00,0.10
2024-06-14 16:30:09,0.00,0.11
2024-06-14 16:30:13,92.70,0.10
2024-06-14 16:30:17,76.04,0.10
2024-06-14 16:30:21,0.03,0.09
2024-06-14 16:30:25,0.00,0.09
2024-06-14 16:30:29,0.00,0.10
2024-06-14 16:30:33,88.64,0.10
2024-06-14 16:30:37,93.87,0.09
2024-06-14 16:30:41,0.01,0.10
2024-06-14 16:30:45,0.00,0.10
2024-06-14 16:30:49,0.00,0.10
2024-06-14 16:30:53,107.48,0.10
2024-06-14 16:30:57,122.05,0.09
2024-06-14 16:31:02,109.01,0.10
2024-06-14 16:31:06,90.48,0.11
2024-06-14 16:31:10,90.46,0.11
2024-06-14 16:31:14,117.51,0.10
2024-06-14 16:31:18,98.70,0.10
2024-06-14 16:31:22,0.00,0.10
2024-06-14 16:31:26,0.00,0.10
2024-06-14 16:31:30,0.00,0.10
2024-06-14 16:31:34,0.00,0.10
2024-06-14 16:31:38,0.00,0.10
2024-06-14 16:31:42,0.00,0.10
2024-06-14 16:31:46,0.00,0.10
2024-06-14 16:31:50,0.00,0.10
2024-06-14 16:31:54,0.00,0.10
2024-06-14 16:31:58,0.00,0.10
2024-06-14 16:32:02,0.00,0.10
2024-06-14 16:32:06,0.00,0.10
2024-06-14 16:32:10,0.00,0.10
2024-06-14 16:32:14,0.00,0.10
2024-06-14 16:32:18,0.00,0.10
2024-06-14 16:32:22,0.00,0.10
2024-06-14 16:32:26,0.00,0.10
2024-06-14 16:32:30,0.00,0.10
2024-06-14 16:32:34,0.00,0.10
2024-06-14 16:32:38,0.00,0.10
2024-06-14 16:32:42,0.00,0.10
2024-06-14 16:32:46,0.00,0.10
2024-06-14 16:32:50,0.00,0.10
2024-06-14 16:32:54,0.00,0.10
2024-06-14 16:32:58,0.00,0.10
2024-06-14 16:33:02,0.00,0.10
2024-06-14 16:33:06,0.00,0.10
2024-06-14 16:33:10,0.00,0.10
2024-06-14 16:33:14,0.00,0.10
2024-06-14 16:33:18,0.00,0.09
2024-06-14 16:33:22,0.00,0.09
2024-06-14 16:33:26,0.00,0.11
2024-06-14 16:33:31,90.41,0.10
2024-06-14 16:33:35,104.13,0.10
2024-06-14 16:33:39,90.21,0.10
2024-06-14 16:33:43,107.59,0.10
2024-06-14 16:33:47,95.64,0.10
2024-06-14 16:33:51,92.50,0.10
2024-06-14 16:33:55,90.19,0.10
2024-06-14 16:33:59,0.00,0.10
2024-06-14 16:34:03,0.00,0.10
2024-06-14 16:34:07,0.00,0.10
2024-06-14 16:34:11,94.09,0.10
2024-06-14 16:34:15,82.65,0.10
2024-06-14 16:34:19,97.42,0.11
2024-06-14 16:34:23,100.19,0.10
2024-06-14 16:34:27,84.02,0.10
2024-06-14 16:34:31,88.03,0.11
2024-06-14 16:34:35,109.42,0.10
2024-06-14 16:34:39,0.00,0.10
2024-06-14 16:34:43,0.00,0.10
2024-06-14 16:34:47,0.00,0.10
2024-06-14 16:34:51,109.39,0.11
2024-06-14 16:34:55,99.63,0.11
2024-06-14 16:34:59,80.36,0.10
2024-06-14 16:35:03,107.76,0.10
2024-06-14 16:35:07,95.01,0.10
2024-06-14 16:35:11,103.28,0.10
2024-06-14 16:35:15,101.76,0.10
2024-06-14 16:35:19,100.76,0.10
2024-06-14 16:35:23,104.50,0.10
2024-06-14 16:35:27,92.62,0.10
2024-06-14 16:35:31,93.24,0.10
2024-06-14 16:35:36,110.11,0.10
2024-06-14 16:35:40,92.68,0.10
2024-06-14 16:35:44,98.71,0.10
2024-06-14 16:35:48,90.07,0.10
2024-06-14 16:35:52,0.00,0.10
2024-06-14 16:35:56,0.00,0.10
2024-06-14 16:36:00,0.00,0.10
2024-06-14 16:36:04,79.48,0.11
2024-06-14 16:36:08,91.97,0.10
2024-06-14 16:36:12,92.62,0.10
2024-06-14 16:36:16,81.83,0.10
2024-06-14 16:36:20,98.98,0.10
2024-06-14 16:36:24,80.64,0.11
2024-06-14 16:36:28,84.96,0.10
2024-06-14 16:36:32,107.46,0.10
2024-06-14 16:36:36,95.81,0.10
2024-06-14 16:36:40,113.41,0.10
2024-06-14 16:36:44,100.52,0.10
2024-06-14 16:36:48,97.94,0.10
2024-06-14 16:36:52,122.03,0.10
2024-06-14 16:36:56,90.95,0.10
2024-06-14 16:37:00,64.69,0.10
2024-06-14 16:37:04,0.00,0.10
2024-06-14 16:37:08,0.00,0.10
2024-06-14 16:37:12,0.00,0.10
2024-06-14 16:37:16,0.00,0.10
2024-06-14 16:37:20,0.00,0.10
2024-06-14 16:37:24,0.00,0.10
2024-06-14 16:37:28,0.00,0.10
2024-06-14 16:37:32,0.00,0.10
2024-06-14 16:37:36,0.00,0.10
2024-06-14 16:37:40,0.00,0.10
2024-06-14 16:37:44,92.71,0.10
2024-06-14 16:37:48,93.79,0.10
2024-06-14 16:37:52,0.00,0.10
2024-06-14 16:37:57,0.00,0.10
2024-06-14 16:38:01,0.00,0.10
2024-06-14 16:38:05,0.00,0.11
2024-06-14 16:38:09,74.61,0.10
2024-06-14 16:38:13,103.59,0.10
2024-06-14 16:38:17,0.00,0.09
2024-06-14 16:38:21,0.00,0.09
2024-06-14 16:38:25,0.00,0.10
2024-06-14 16:38:29,94.61,0.10
2024-06-14 16:38:33,89.87,0.10
2024-06-14 16:38:37,0.00,0.10
2024-06-14 16:38:41,0.00,0.10
2024-06-14 16:38:45,0.00,0.10
2024-06-14 16:38:49,91.36,0.10
2024-06-14 16:38:53,109.83,0.09
2024-06-14 16:38:57,81.68,0.10
2024-06-14 16:39:01,87.91,0.10
2024-06-14 16:39:05,60.07,0.10
2024-06-14 16:39:09,91.82,0.10
2024-06-14 16:39:13,88.40,0.10
2024-06-14 16:39:17,65.08,0.09
2024-06-14 16:39:21,0.00,0.09
2024-06-14 16:39:25,0.00,0.09
2024-06-14 16:39:29,0.00,0.09
2024-06-14 16:39:33,0.00,0.09
2024-06-14 16:39:37,0.00,0.10
2024-06-14 16:39:41,102.86,0.10
2024-06-14 16:39:45,87.11,0.10
2024-06-14 16:39:49,83.47,0.10
2024-06-14 16:39:53,100.64,0.10
2024-06-14 16:39:57,87.94,0.10
2024-06-14 16:40:01,81.19,0.10
2024-06-14 16:40:05,53.23,0.10
2024-06-14 16:40:10,0.00,0.10
2024-06-14 16:40:14,0.00,0.10
2024-06-14 16:40:18,0.00,0.10
2024-06-14 16:40:22,89.94,0.10
2024-06-14 16:40:26,98.65,0.10
2024-06-14 16:40:30,104.61,0.10
2024-06-14 16:40:34,97.93,0.10
2024-06-14 16:40:38,96.53,0.10
2024-06-14 16:40:42,106.87,0.10
2024-06-14 16:40:46,82.38,0.10
2024-06-14 16:40:50,0.00,0.10
2024-06-14 16:40:54,0.00,0.10
2024-06-14 16:40:58,0.00,0.10
2024-06-14 16:41:02,0.00,0.10
2024-06-14 16:41:06,0.00,0.10
2024-06-14 16:41:10,84.08,0.09
2024-06-14 16:41:14,121.32,0.10
2024-06-14 16:41:18,94.07,0.10
2024-06-14 16:41:22,94.03,0.10
2024-06-14 16:41:26,90.16,0.10
2024-06-14 16:41:30,110.90,0.10
2024-06-14 16:41:34,94.86,0.10
2024-06-14 16:41:38,95.50,0.10
2024-06-14 16:41:42,90.93,0.10
2024-06-14 16:41:46,94.72,0.10
2024-06-14 16:41:50,93.78,0.11
2024-06-14 16:41:54,104.51,0.10
2024-06-14 16:41:58,78.29,0.10
2024-06-14 16:42:02,84.48,0.10
2024-06-14 16:42:06,88.13,0.10
2024-06-14 16:42:10,0.00,0.10
2024-06-14 16:42:14,0.00,0.10
2024-06-14 16:42:19,0.00,0.10
2024-06-14 16:42:23,111.99,0.10
2024-06-14 16:42:27,98.31,0.10
2024-06-14 16:42:31,98.31,0.10
2024-06-14 16:42:35,96.52,0.10
2024-06-14 16:42:39,88.98,0.10
2024-06-14 16:42:43,90.70,0.10
2024-06-14 16:42:47,86.09,0.09
2024-06-14 16:42:51,79.93,0.10
2024-06-14 16:42:55,87.13,0.10
2024-06-14 16:42:59,108.83,0.10
2024-06-14 16:43:03,99.12,0.09
2024-06-14 16:43:07,80.15,0.10
2024-06-14 16:43:11,91.28,0.10
2024-06-14 16:43:15,77.88,0.10
2024-06-14 16:43:19,54.68,0.10
2024-06-14 16:43:23,0.00,0.10
2024-06-14 16:43:27,0.00,0.10
2024-06-14 16:43:31,0.00,0.10
2024-06-14 16:43:35,99.56,0.10
2024-06-14 16:43:39,109.22,0.10
2024-06-14 16:43:43,91.29,0.10
2024-06-14 16:43:47,87.64,0.10
2024-06-14 16:43:51,99.97,0.10
2024-06-14 16:43:55,91.76,0.10
2024-06-14 16:43:59,93.21,0.10
2024-06-14 16:44:03,97.98,0.10
2024-06-14 16:44:07,109.10,0.10
2024-06-14 16:44:11,94.01,0.10
2024-06-14 16:44:16,98.60,0.10
2024-06-14 16:44:20,99.61,0.10
2024-06-14 16:44:24,93.59,0.10
2024-06-14 16:44:28,94.30,0.10
2024-06-14 16:44:32,47.16,0.10
2024-06-14 16:44:36,0.00,0.10
2024-06-14 16:44:40,0.00,0.10
2024-06-14 16:44:44,50.41,0.10
2024-06-14 16:44:48,0.00,0.10
2024-06-14 16:44:52,0.00,0.10
2024-06-14 16:44:56,0.00,0.10
2024-06-14 16:45:00,0.00,0.10
2024-06-14 16:45:04,0.00,0.10
2024-06-14 16:45:08,0.00,0.10
2024-06-14 16:45:12,106.06,0.10
2024-06-14 16:45:16,95.41,0.10
2024-06-14 16:45:20,0.00,0.10
2024-06-14 16:45:24,0.00,0.10
2024-06-14 16:45:28,0.00,0.10
2024-06-14 16:45:32,87.34,0.11
2024-06-14 16:45:36,107.58,0.10
2024-06-14 16:45:40,0.00,0.10
2024-06-14 16:45:44,0.00,0.10
2024-06-14 16:45:48,98.87,0.10
2024-06-14 16:45:52,110.33,0.10
2024-06-14 16:45:56,0.00,0.10
2024-06-14 16:46:00,0.00,0.10
2024-06-14 16:46:04,0.00,0.10
2024-06-14 16:46:08,89.56,0.10
2024-06-14 16:46:12,90.13,0.11
2024-06-14 16:46:16,77.72,0.10
2024-06-14 16:46:20,90.39,0.10
2024-06-14 16:46:24,97.73,0.10
2024-06-14 16:46:29,85.57,0.10
2024-06-14 16:46:33,96.69,0.09
2024-06-14 16:46:37,48.70,0.10
2024-06-14 16:46:41,0.00,0.10
2024-06-14 16:46:45,0.00,0.10
2024-06-14 16:46:49,0.00,0.10
2024-06-14 16:46:53,77.89,0.10
2024-06-14 16:46:57,85.46,0.10
2024-06-14 16:47:01,111.40,0.10
2024-06-14 16:47:05,77.46,0.11
2024-06-14 16:47:09,81.57,0.10
2024-06-14 16:47:13,85.91,0.10
2024-06-14 16:47:17,91.22,0.10
2024-06-14 16:47:21,0.03,0.10
2024-06-14 16:47:25,0.00,0.10
2024-06-14 16:47:29,0.00,0.10
2024-06-14 16:47:33,89.87,0.10
2024-06-14 16:47:37,99.34,0.10
2024-06-14 16:47:41,72.86,0.10
2024-06-14 16:47:45,82.96,0.10
2024-06-14 16:47:49,84.30,0.10
2024-06-14 16:47:53,80.52,0.10
2024-06-14 16:47:57,73.61,0.10
2024-06-14 16:48:01,7.53,0.10
2024-06-14 16:48:05,0.00,0.10
2024-06-14 16:48:09,0.00,0.10
2024-06-14 16:48:13,0.00,0.10
2024-06-14 16:48:17,91.34,0.10
2024-06-14 16:48:21,82.37,0.11
2024-06-14 16:48:25,95.03,0.10
2024-06-14 16:48:29,86.91,0.11
2024-06-14 16:48:33,101.98,0.10
2024-06-14 16:48:37,89.12,0.10
2024-06-14 16:48:41,93.24,0.10
2024-06-14 16:48:45,87.85,0.10
2024-06-14 16:48:49,81.95,0.11
2024-06-14 16:48:53,80.24,0.11
2024-06-14 16:48:57,73.90,0.10
2024-06-14 16:49:01,60.31,0.10
2024-06-14 16:49:06,56.16,0.10
2024-06-14 16:49:10,80.37,0.10
2024-06-14 16:49:14,87.69,0.10
2024-06-14 16:49:18,0.00,0.10
2024-06-14 16:49:22,0.00,0.10
2024-06-14 16:49:26,0.00,0.10
2024-06-14 16:49:30,88.36,0.10
2024-06-14 16:49:34,94.64,0.10
2024-06-14 16:49:38,102.48,0.10
2024-06-14 16:49:42,95.35,0.10
2024-06-14 16:49:46,111.67,0.10
2024-06-14 16:49:50,71.07,0.10
2024-06-14 16:49:54,70.10,0.10
2024-06-14 16:49:58,88.67,0.10
2024-06-14 16:50:02,79.00,0.11
2024-06-14 16:50:06,85.71,0.10
2024-06-14 16:50:10,69.09,0.10
2024-06-14 16:50:14,80.49,0.09
2024-06-14 16:50:18,85.37,0.10
2024-06-14 16:50:22,90.29,0.10
2024-06-14 16:50:26,92.29,0.10
2024-06-14 16:50:30,0.00,0.10
2024-06-14 16:50:34,0.00,0.10
2024-06-14 16:50:38,0.00,0.10
2024-06-14 16:50:42,0.00,0.10
2024-06-14 16:50:46,0.00,0.10
2024-06-14 16:50:50,0.00,0.10
2024-06-14 16:50:54,0.00,0.09
2024-06-14 16:50:58,64.81,0.10
2024-06-14 16:51:02,73.20,0.10
2024-06-14 16:51:06,63.92,0.10
2024-06-14 16:51:10,82.84,0.10
2024-06-14 16:51:14,82.62,0.10
2024-06-14 16:51:18,59.78,0.10
2024-06-14 16:51:22,74.71,0.10
2024-06-14 16:51:26,67.32,0.10
2024-06-14 16:51:30,75.13,0.10
2024-06-14 16:51:34,69.75,0.10
2024-06-14 16:51:38,79.36,0.10
2024-06-14 16:51:42,84.58,0.10
2024-06-14 16:51:46,97.03,0.10
2024-06-14 16:51:50,95.83,0.10
2024-06-14 16:51:54,51.25,0.10
2024-06-14 16:51:58,0.00,0.10
2024-06-14 16:52:02,0.00,0.10
2024-06-14 16:52:06,0.00,0.10
2024-06-14 16:52:11,0.00,0.10
2024-06-14 16:52:15,0.00,0.10
2024-06-14 16:52:19,0.00,0.10
2024-06-14 16:52:23,0.00,0.10
2024-06-14 16:52:27,0.00,0.10
2024-06-14 16:52:31,0.00,0.10
2024-06-14 16:52:35,0.00,0.10
2024-06-14 16:52:39,0.00,0.10
2024-06-14 16:52:43,0.00,0.10
2024-06-14 16:52:47,0.00,0.10
2024-06-14 16:52:51,0.00,0.10
2024-06-14 16:52:55,0.01,0.10
2024-06-14 16:52:59,0.00,0.10
2024-06-14 16:53:03,0.00,0.10
2024-06-14 16:53:07,0.00,0.10
2024-06-14 16:53:11,0.00,0.10
2024-06-14 16:53:15,0.00,0.10
2024-06-14 16:53:19,0.00,0.10
2024-06-14 16:53:23,0.00,0.10
2024-06-14 16:53:27,0.00,0.10
